"CCN#","VHA Facility","Address","City","State","Zip Code","MeasureID","Technical Measure Title","Measure as Reported on Hospital Compare","Numerator","Denominator","Observed Rate per 1,000","Footnotes","Date Range"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)",7,671,10.43,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",3,1346,2.23,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)",5,868,5.76,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)",0,262,0.00,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",1,642,1.56,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",1,2311,0.43,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)",1,35,28.57,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",3,4600,0.65,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",0,3089,0.00,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",1,3701,0.27,,"October 2015 - December 2016"
"46002F","VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER","500 FOOTHILL BLVD.","SALT LAKE CITY","UT",84148,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",4,1258,3.18,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)",0,270,0.00,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)",1,225,4.44,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",1,428,2.34,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)",0,247,0.00,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)",0,110,0.00,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",0,279,0.00,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",2,1611,1.24,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",0,2452,0.00,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",1,1580,0.63,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",0,1774,0.00,,"October 2015 - December 2016"
"47001F","WHITE RIVER JCT VA MEDICAL CENTER","163 VETERANS DRIVE","WHITE RIVER JUNCTION","VT",05009,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",0,418,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)",0,170,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)",1,153,6.54,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",0,257,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)",0,163,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)",0,52,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",0,174,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",0,964,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",0,1655,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",1,1026,0.97,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",0,1306,0.00,,"October 2015 - December 2016"
"49006F","HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",0,255,0.00,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)",2,1224,1.63,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)",8,890,8.99,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",14,2026,6.91,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)",8,1187,6.74,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)",2,371,5.39,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",4,880,4.55,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",3,3759,0.80,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)",2,54,37.04,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",2,6937,0.29,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",1,4038,0.25,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",0,5724,0.00,,"October 2015 - December 2016"
"49010F","RICHMOND VA MEDICAL CENTER","1201 BROAD ROCK BOULEVARD","RICHMOND","VA",23249,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",5,1897,2.64,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)",1,578,1.73,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)",0,477,0.00,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",1,890,1.12,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)",2,525,3.81,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)",0,134,0.00,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",0,402,0.00,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",1,2170,0.46,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)",1,38,26.32,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",0,3904,0.00,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",0,2621,0.00,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",1,3141,0.32,,"October 2015 - December 2016"
"49011F","SALEM VA MEDICAL CENTER","1970 ROANOKE BOULEVARD","SALEM","VA",24153,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",0,875,0.00,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",0,37,0.00,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",0,70,0.00,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",1,696,1.44,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",1,1137,0.88,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",0,795,0.00,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",0,1002,0.00,,"October 2015 - December 2016"
"50011F","SPOKANE VA MEDICAL CENTER","4815 N. ASSEMBLY STREET","SPOKANE","WA",99205,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",0,35,0.00,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)",0,674,0.00,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)",2,465,4.30,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-12","12 - Perioperative Pulmonary Embolism or DVT","Perioperative Blood Clot/Embolism (PSI12)",2,1007,1.99,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-13","13 - Postoperative Sepsis","Postoperative Sepsis (PSI13)",2,663,3.02,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-14","14 - Postoperative Wound Dehiscence","A wound that splits open after surgery on the abdomen or pelvis (PSI14)",0,164,0.00,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-15","15 - Unrecognized Abdominopelvic Accidental Puncture/Laceration","Accidental puncture or laceration from medical treatment (PSI15)",0,648,0.00,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-3","03 - Pressure Ulcer","Pressure Ulcer Rate (PSI03)",1,2159,0.46,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-4","04 - Death among surgical inpatients with serious treatable conditions","Inpatient Surgical Deaths (PSI04)",2,37,54.05,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-6","06 - Iatrogenic Pneumothorax","Collapsed lung due to medical treatment (PSI06)",1,4063,0.25,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-7","07 - Central Venous Catheter-Related Bloodstream Infection","Central Venous Catheter-Related Blood Stream Infection (PSI07)",0,2215,0.00,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-8","08 - In Hospital Fall with Hip Fracture","Postoperative Hip Fracture (PSI08)",0,3098,0.00,,"October 2015 - December 2016"
"50030F","SEATTLE VA MEDICAL CENTER (VA PUGIT SOUND HEALTHCARE SYSTEM)","1660 S. COLUMBIAN WAY","SEATTLE","WA",98108,"PSI-9","09 - Perioperative Hemorrhage or Hematoma","Perioperative Bleeding/Bruise (PSI09)",2,970,2.06,,"October 2015 - December 2016"
"51002F","BECKLEY VA MEDICAL CENTER","200 VETERANS AVENUE","BECKLEY","WV",25801,"PSI-10","10 - Postoperative Acute Kidney Injury Requiring Dialysis","Postoperative Kidney & Diabetic Complications (PSI10)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
"51002F","BECKLEY VA MEDICAL CENTER","200 VETERANS AVENUE","BECKLEY","WV",25801,"PSI-11","11 - Postoperative Respiratory Failure","Postoperative Respiratory Failure (PSI11)","*","*","*","*Rates not reported for Observations < 25","October 2015 - December 2016"
